교육청명,교육지원청명,유치원코드,유치원명,설립유형,건축년도,건물층수,건물전용면적,대지총면적,공시차수,주소
서울특별시교육청,동작관악교육지원청,1ecec08d-09b9-b044-e053-0a32095ab044,소망유치원,사립(사인),1991년,지상3층/ 지하1층,359㎡,1016㎡,20231,서울특별시 동작구 현충로 119
서울특별시교육청,동작관악교육지원청,1ecec08d-09ba-b044-e053-0a32095ab044,승혜유치원,사립(사인),1977년,지상2층/ 지하0층,443㎡,769㎡,20231,서울특별시 동작구 성대로21길 15
서울특별시교육청,동작관악교육지원청,1ecec08d-09bb-b044-e053-0a32095ab044,요요유치원,사립(사인),1992년,지상3층/ 지하1층,933㎡,268㎡,20231,서울특별시 동작구 여의대방로 28
서울특별시교육청,동작관악교육지원청,1ecec08d-0a6c-b044-e053-0a32095ab044,서울강남초등학교병설유치원,공립(병설),2003년,지상1층/ 지하1층,2232㎡,24958㎡,20231,서울특별시 동작구 강남초등길 15
서울특별시교육청,동작관악교육지원청,1ecec08d-0bb2-b044-e053-0a32095ab044,중앙대부속유치원,사립(법인),1998년,지상2층/ 지하1층,2633㎡,7807㎡,20231,서울특별시 동작구 흑석로 47
서울특별시교육청,동작관악교육지원청,1ecec08d-0d67-b044-e053-0a32095ab044,명수유치원,사립(법인),1986년,지상2층/ 지하0층,435㎡,1271㎡,20231,서울특별시 동작구 흑석로13길 3
서울특별시교육청,동작관악교육지원청,1ecec08d-0e1f-b044-e053-0a32095ab044,송림유치원,사립(법인),1996년,지상2층/ 지하0층,403㎡,562㎡,20231,서울특별시 동작구 사당로2다길 95
서울특별시교육청,동작관악교육지원청,1fc6dd86-cccc-d1d2-e053-0a32095ad1d2,행복한숲유치원,사립(사인),1997년,지상2층/ 지하0층,504㎡,504㎡,20231,서울특별시 동작구 만양로 26
서울특별시교육청,동작관악교육지원청,3f6c4638-fa48-42ee-b862-cdcbdee6eef0,서울노량진초등학교병설유치원,공립(병설),1968년,지상2층/ 지하0층,413㎡,10050㎡,20231,서울특별시 동작구 장승배기로 160
서울특별시교육청,동작관악교육지원청,6cc39611-cfc5-4d3e-bc54-ff88d1afcf01,모아유치원,사립(사인),2005년,지상4층/ 지하0층,306㎡,158㎡,20181,서울특별시 동작구 동작대로27길 62
서울특별시교육청,동작관악교육지원청,6f1822d8-a14e-4236-a707-fd9af1e88aec,시현유치원,사립(사인),1977년,지상2층/ 지하1층,337㎡,465㎡,20231,서울특별시 동작구 만양로8길 50
서울특별시교육청,동작관악교육지원청,89e2307e-5deb-45c1-84c3-670f209825f3,서울행림초등학교병설유치원,공립(병설),1992년,지상4층/ 지하0층,591㎡,13214㎡,20231,서울특별시 동작구 솔밭로 47
서울특별시교육청,동작관악교육지원청,8a1d9a31-65ba-4f9e-b5dd-dc6a8169ce73,서울은로유치원,공립(단설),2022년,지상3층/ 지하1층,2306㎡,2039㎡,20231,서울특별시 동작구 서달로 115
서울특별시교육청,동작관악교육지원청,afaeef71-68b6-4a13-acd4-cb8285459fb9,서울본동초등학교병설유치원,공립(병설),2000년,지상1층/ 지하0층,1325㎡,7381㎡,20221,서울특별시 동작구 노량진로26길 16-40
서울특별시교육청,서부교육지원청,08d485cb-06c8-4964-bf03-ed1b178ef3fd,서울소의초등학교병설유치원,공립(병설),2000년,지상1층/ 지하0층,553㎡,561㎡,20231,서울특별시 마포구 마포대로24길 42
서울특별시교육청,서부교육지원청,1ecec08c-ed18-b044-e053-0a32095ab044,홍익대학교사범대학부속유치원,사립(법인),1985년,지상1층/ 지하0층,1208㎡,2182㎡,20231,서울특별시 마포구 성미산로 111
서울특별시교육청,서부교육지원청,1ecec08c-eed5-b044-e053-0a32095ab044,서울마포초등학교병설유치원,공립(병설),2000년,지상1층/ 지하0층,342㎡,538㎡,20231,서울특별시 마포구 도화2길 64
서울특별시교육청,서부교육지원청,1ecec08c-eed6-b044-e053-0a32095ab044,서울상암초등학교병설유치원,공립(병설),2002년,지상1층/ 지하0층,594㎡,11599㎡,20231,서울특별시 마포구 월드컵북로 353
서울특별시교육청,서부교육지원청,1ecec08c-eed8-b044-e053-0a32095ab044,서일유치원,사립(사인),1996년,지상3층/ 지하1층,916㎡,321㎡,20231,서울특별시 마포구 새터산16길 14
서울특별시교육청,서부교육지원청,1ecec08c-efe0-b044-e053-0a32095ab044,배영유치원,사립(사인),1979년,지상2층/ 지하0층,361㎡,1646㎡,20231,서울특별시 마포구 잔다리로6길 11
서울특별시교육청,서부교육지원청,1ecec08c-f27b-b044-e053-0a32095ab044,서울상지초등학교병설유치원,공립(병설),2007년,지상2층/ 지하0층,2282㎡,7718㎡,20231,서울특별시 마포구 월드컵로42길 30
서울특별시교육청,서부교육지원청,1ecec08c-f27c-b044-e053-0a32095ab044,대진유치원,사립(법인),2006년,지상3층/ 지하1층,1256㎡,656㎡,20231,서울특별시 마포구 성미산로11길 36
서울특별시교육청,서부교육지원청,1ecec08c-f64c-b044-e053-0a32095ab044,성산아트유치원,사립(사인),1998년,지상5층/ 지하2층,840㎡,191㎡,20231,서울특별시 마포구 새터산2길 34
서울특별시교육청,서부교육지원청,1ecec08c-f72b-b044-e053-0a32095ab044,정님유치원,사립(사인),2016년,지상4층/ 지하1층,898㎡,379㎡,20231,서울특별시 마포구 숭문6길 19
서울특별시교육청,서부교육지원청,1ecec08c-f7f6-b044-e053-0a32095ab044,나사렛유치원,사립(법인),2005년,지상2층/ 지하0층,656㎡,893㎡,20231,서울특별시 마포구 매봉산로 24-1
서울특별시교육청,서부교육지원청,1ecec08c-fb84-b044-e053-0a32095ab044,서울용강초등학교병설유치원,공립(병설),2007년,지상1층/ 지하0층,252㎡,568㎡,20231,서울특별시 마포구 백범로17길 9
서울특별시교육청,서부교육지원청,1ecec08c-fc56-b044-e053-0a32095ab044,월드유치원,사립(사인),2009년,지상3층/ 지하1층,1304㎡,1129㎡,20231,서울특별시 마포구 월드컵로42길 38
서울특별시교육청,서부교육지원청,1ecec08c-fd1d-b044-e053-0a32095ab044,아이들이야기유치원,사립(사인),2017년,지상5층/ 지하1층,302㎡,1521㎡,20181,서울특별시 마포구 토정로31길 57-11
서울특별시교육청,서부교육지원청,1ecec08c-fed8-b044-e053-0a32095ab044,태영유치원,사립(사인),1999년,지상2층/ 지하1층,567㎡,859㎡,20231,서울특별시 마포구 독막로 266
서울특별시교육청,서부교육지원청,1ecec08d-0160-b044-e053-0a32095ab044,새현대유치원,사립(사인),1996년,지상3층/ 지하1층,490㎡,490㎡,20231,서울특별시 마포구 새창로 52
서울특별시교육청,서부교육지원청,1ecec08d-04ad-b044-e053-0a32095ab044,서울창천초등학교병설유치원,공립(병설),2008년,지상1층/ 지하1층,1001㎡,14393㎡,20231,서울특별시 마포구 백범로1길 56
서울특별시교육청,서부교육지원청,1ecec08d-04b0-b044-e053-0a32095ab044,성결유치원,사립(사인),1975년,지상1층/ 지하0층,438㎡,1899㎡,20231,서울특별시 마포구 독막로28길 19
서울특별시교육청,서부교육지원청,1ecec08d-04dc-b044-e053-0a32095ab044,서울하늘초등학교병설유치원,공립(병설),2011년,지상2층/ 지하0층,562㎡,8600㎡,20231,서울특별시 마포구 월드컵북로 502-14
서울특별시교육청,서부교육지원청,1ecec08d-08d3-b044-e053-0a32095ab044,서울유치원,사립(사인),1987년,지상2층/ 지하0층,417㎡,1000㎡,20191,서울특별시 마포구 월드컵북로 233-1
서울특별시교육청,서부교육지원청,1ecec08d-09dd-b044-e053-0a32095ab044,새싹유치원,사립(사인),1972년,지상2층/ 지하1층,713㎡,552㎡,20181,서울특별시 마포구 월드컵북로5길 53
서울특별시교육청,서부교육지원청,1ecec08d-0b27-b044-e053-0a32095ab044,마포대진유치원,사립(법인),2009년,지상4층/ 지하1층,2578㎡,25114㎡,20231,서울특별시 마포구 성미산로 110
서울특별시교육청,서부교육지원청,1ecec08d-0c0b-b044-e053-0a32095ab044,돌샘유치원,사립(사인),2000년,지상2층/ 지하1층,727㎡,643㎡,20231,서울특별시 마포구 백범로37길 12
서울특별시교육청,서부교육지원청,1ecec08d-0d42-b044-e053-0a32095ab044,서울공덕초등학교병설유치원,공립(병설),2001년,지상1층/ 지하0층,735㎡,885㎡,20231,서울특별시 마포구 만리재옛길 13
서울특별시교육청,서부교육지원청,1ecec08d-0e40-b044-e053-0a32095ab044,삼성그린유치원,사립(사인),1997년,지상3층/ 지하1층,588㎡,268㎡,20231,서울특별시 마포구 도화4길 62
서울특별시교육청,서부교육지원청,1fc6dd86-cccb-d1d2-e053-0a32095ad1d2,서울성산초등학교병설유치원,공립(병설),1971년,지상4층/ 지하0층,1781㎡,1355㎡,20231,서울특별시 마포구 양화로3길 94
서울특별시교육청,서부교육지원청,5c17325b-1fe9-427b-8648-bd0e5dc0130b,서울동교초등학교병설유치원,공립(병설),1975년,지상4층/ 지하0층,753㎡,11702㎡,20231,서울특별시 마포구 월드컵로25길 86
서울특별시교육청,서부교육지원청,7752e1a7-0e79-4b17-a19c-846d041414e2,서울성서초등학교병설유치원,공립(병설),2022년,지상4층/ 지하0층,885㎡,12841㎡,20231,서울특별시 마포구 성미산로7길 24
서울특별시교육청,서부교육지원청,7a4a1b05-c84a-43b0-8f02-ebdbe5072f01,서울중동초등학교병설유치원,공립(병설),2006년,지상4층/ 지하0층,520㎡,520㎡,20231,서울특별시 마포구 월드컵북로 152
서울특별시교육청,서부교육지원청,eb8cde61-5718-4f14-ab59-7df432e254ee,서울한서초등학교병설유치원,공립(병설),2006년,지상1층/ 지하0층,598㎡,13618㎡,20231,서울특별시 마포구 대흥로24바길 27
서울특별시교육청,서부교육지원청,1ecec08c-ef03-b044-e053-0a32095ab044,연유치원,사립(사인),2005년,지상4층/ 지하1층,425㎡,168㎡,20231,서울특별시 서대문구 명지대길 39-4
서울특별시교육청,서부교육지원청,1ecec08c-f41c-b044-e053-0a32095ab044,벧엘유치원,사립(사인),1983년,지상3층/ 지하1층,538㎡,750㎡,20231,서울특별시 서대문구 연희로10길 17-6
서울특별시교육청,서부교육지원청,1ecec08c-f41d-b044-e053-0a32095ab044,예그린유치원,사립(사인),1988년,지상3층/ 지하1층,498㎡,933㎡,20191,서울특별시 서대문구 홍제내길 84
서울특별시교육청,서부교육지원청,1ecec08c-f42e-b044-e053-0a32095ab044,서울인왕초등학교병설유치원,공립(병설),2006년,지상2층/ 지하0층,643㎡,11897㎡,20231,서울특별시 서대문구 세무서길 33-9
서울특별시교육청,서부교육지원청,1ecec08c-f60d-b044-e053-0a32095ab044,한양제일유치원,사립(법인),1993년,지상1층/ 지하0층,324㎡,315㎡,20231,서울특별시 서대문구 통일로25길 30
서울특별시교육청,서부교육지원청,1ecec08c-f64b-b044-e053-0a32095ab044,경복유치원,사립(사인),1996년,지상2층/ 지하1층,630㎡,5751㎡,20231,서울특별시 서대문구 세검정로1길 95
서울특별시교육청,서부교육지원청,1ecec08c-faa4-b044-e053-0a32095ab044,조은유치원,사립(사인),2000년,지상2층/ 지하1층,465㎡,645㎡,20231,서울특별시 서대문구 증가로 191
서울특별시교육청,서부교육지원청,1ecec08c-faa6-b044-e053-0a32095ab044,현대홍익유치원,사립(사인),1999년,지상2층/ 지하0층,394㎡,394㎡,20231,서울특별시 서대문구 모래내로 432
서울특별시교육청,서부교육지원청,1ecec08c-fb86-b044-e053-0a32095ab044,이화여자대학교사범대학부속이화유치원,사립(법인),1985년,지상2층/ 지하1층,1430㎡,2903㎡,20231,서울특별시 서대문구 이화여대길 52
서울특별시교육청,서부교육지원청,1ecec08c-fb87-b044-e053-0a32095ab044,인왕유치원,사립(사인),1977년,지상2층/ 지하0층,308㎡,478㎡,20211,서울특별시 서대문구 통일로32길 23
서울특별시교육청,서부교육지원청,1ecec08c-fc0b-b044-e053-0a32095ab044,서울북성유치원,공립(단설),1998년,지상3층/ 지하1층,1358㎡,16414㎡,20231,서울특별시 서대문구 북아현로1나길 32
서울특별시교육청,서부교육지원청,1ecec08c-fd1e-b044-e053-0a32095ab044,삼성유치원,사립(사인),2002년,지상3층/ 지하1층,1135㎡,1297㎡,20231,서울특별시 서대문구 증가로20나길 12
서울특별시교육청,서부교육지원청,1ecec08c-fd1f-b044-e053-0a32095ab044,새나유치원,사립(사인),1999년,지상3층/ 지하1층,862㎡,354㎡,20231,서울특별시 서대문구 가재울로 45
서울특별시교육청,서부교육지원청,1ecec08c-ffd9-b044-e053-0a32095ab044,신촌유치원,사립(사인),1976년,지상2층/ 지하0층,551㎡,823㎡,20231,서울특별시 서대문구 신촌로 43
서울특별시교육청,서부교육지원청,1ecec08d-0071-b044-e053-0a32095ab044,서울금화초등학교병설유치원,공립(병설),2021년,지상4층/ 지하0층,1081㎡,601㎡,20231,서울특별시 서대문구 통일로 165
서울특별시교육청,서부교육지원청,1ecec08d-01d3-b044-e053-0a32095ab044,해맑은유치원,사립(사인),1999년,지상3층/ 지하0층,310㎡,212㎡,20231,서울특별시 서대문구 거북골로21길 55
서울특별시교육청,서부교육지원청,1ecec08d-04ae-b044-e053-0a32095ab044,서울홍제초등학교병설유치원,공립(병설),2006년,지상2층/ 지하0층,1087㎡,544㎡,20231,서울특별시 서대문구 홍은중앙로 13
서울특별시교육청,서부교육지원청,1ecec08d-0ba0-b044-e053-0a32095ab044,명지전문대학부속명지유치원,사립(법인),1992년,지상2층/ 지하1층,1790㎡,1490㎡,20231,서울특별시 서대문구 명지2길 37
서울특별시교육청,서부교육지원청,1ecec08d-0bc7-b044-e053-0a32095ab044,현대경복유치원,사립(사인),1998년,지상2층/ 지하1층,528㎡,4272㎡,20231,서울특별시 서대문구 통일로34길 66
서울특별시교육청,서부교육지원청,1ecec08d-0bc9-b044-e053-0a32095ab044,홍제성당유치원,사립(법인),1969년,지상1층/ 지하0층,248㎡,1466㎡,20231,서울특별시 서대문구 통일로40길 18
서울특별시교육청,서부교육지원청,1ecec08d-0cb2-b044-e053-0a32095ab044,세종유치원,사립(사인),1996년,지상2층/ 지하1층,727㎡,215㎡,20231,서울특별시 서대문구 거북골로16길 36
서울특별시교육청,서부교육지원청,1ecec08d-0cb3-b044-e053-0a32095ab044,신현유치원,사립(사인),1985년,지상2층/ 지하0층,410㎡,1812㎡,20231,서울특별시 서대문구 이화여대8길 28
서울특별시교육청,서부교육지원청,8029c453-5828-459d-86ad-38f5de7ecda7,서울가재울초등학교병설유치원,공립(병설),2016년,지상4층/ 지하0층,1435㎡,11167㎡,20231,서울특별시 서대문구 모래내로15길 61
서울특별시교육청,강남서초교육지원청,196f00e6-793a-4f41-bcef-99bef725d1f3,한신유치원,사립(법인),2016년,지상1층/ 지하0층,566㎡,628㎡,20231,서울특별시 서초구 잠원로3길 31
서울특별시교육청,강남서초교육지원청,1ecec08c-ed17-b044-e053-0a32095ab044,서울원명초등학교병설유치원,공립(병설),2004년,지상4층/ 지하0층,398㎡,11847㎡,20231,서울특별시 서초구 고무래로 90-6
서울특별시교육청,강남서초교육지원청,1ecec08c-ed1c-b044-e053-0a32095ab044,서울우솔초등학교병설유치원,공립(병설),2013년,지상2층/ 지하0층,1049㎡,1245㎡,20231,서울특별시 서초구 양재대로2길 74
서울특별시교육청,강남서초교육지원청,1ecec08c-f00c-b044-e053-0a32095ab044,석문유치원,사립(법인),1984년,지상1층/ 지하0층,530㎡,1800㎡,20231,서울특별시 서초구 서초대로64길 73
서울특별시교육청,강남서초교육지원청,1ecec08c-f00d-b044-e053-0a32095ab044,여나유치원,사립(사인),1989년,지상3층/ 지하1층,1283㎡,1514㎡,20231,서울특별시 서초구 서초중앙로 200
서울특별시교육청,강남서초교육지원청,1ecec08c-f00e-b044-e053-0a32095ab044,영유유치원,사립(사인),1988년,지상3층/ 지하0층,518㎡,913㎡,20181,서울특별시 서초구 효령로34길 72
서울특별시교육청,강남서초교육지원청,1ecec08c-f336-b044-e053-0a32095ab044,육영유치원,사립(사인),1986년,지상4층/ 지하1층,388㎡,655㎡,20181,서울특별시 서초구 방배로6길 18
서울특별시교육청,강남서초교육지원청,1ecec08c-f43f-b044-e053-0a32095ab044,우정유치원,사립(사인),1989년,지상2층/ 지하0층,808㎡,2248㎡,20231,서울특별시 서초구 서초대로70길 32
서울특별시교육청,강남서초교육지원청,1ecec08c-f5d1-b044-e053-0a32095ab044,구룡유치원,사립(사인),1989년,지상1층/ 지하0층,474㎡,2199㎡,20231,서울특별시 서초구 논현로5길 31-11
서울특별시교육청,강남서초교육지원청,1ecec08c-fc1b-b044-e053-0a32095ab044,하나유치원,사립(사인),1992년,지상3층/ 지하1층,676㎡,564㎡,20231,서울특별시 서초구 잠원로8길 13
서울특별시교육청,강남서초교육지원청,1ecec08c-fd47-b044-e053-0a32095ab044,서울반포초등학교병설유치원,공립(병설),1974년,지상4층/ 지하0층,447㎡,9881㎡,20221,서울특별시 서초구 신반포로 55-4
서울특별시교육청,강남서초교육지원청,1ecec08c-fe50-b044-e053-0a32095ab044,서울우면초등학교병설유치원,공립(병설),2012년,지상1층/ 지하0층,1044㎡,9917㎡,20231,서울특별시 서초구 태봉로 59
서울특별시교육청,강남서초교육지원청,1ecec08c-feb0-b044-e053-0a32095ab044,서울우암초등학교병설유치원,공립(병설),1994년,지상4층/ 지하0층,475㎡,10272㎡,20231,서울특별시 서초구 바우뫼로7길 38
서울특별시교육청,강남서초교육지원청,1ecec08d-00ab-b044-e053-0a32095ab044,반포자이유치원,사립(사인),2009년,지상3층/ 지하2층,892㎡,1037㎡,20231,서울특별시 서초구 신반포로 270
서울특별시교육청,강남서초교육지원청,1ecec08d-02a5-b044-e053-0a32095ab044,신반포중앙유치원,사립(법인),1981년,지상1층/ 지하0층,442㎡,45064㎡,20191,서울특별시 서초구 나루터로4길 58
서울특별시교육청,강남서초교육지원청,1ecec08d-02a7-b044-e053-0a32095ab044,영생유치원,사립(사인),2002년,지상5층/ 지하5층,302㎡,313㎡,20231,서울특별시 서초구 신반포로19길 30
서울특별시교육청,강남서초교육지원청,1ecec08d-0318-b044-e053-0a32095ab044,동우유치원,사립(사인),1979년,지상4층/ 지하0층,697㎡,1030㎡,20211,서울특별시 서초구 명달로22길 24
서울특별시교육청,강남서초교육지원청,1ecec08d-0319-b044-e053-0a32095ab044,동화유치원,사립(사인),1993년,지상2층/ 지하1층,280㎡,140㎡,20231,서울특별시 서초구 서초중앙로24길 43
서울특별시교육청,강남서초교육지원청,1ecec08d-05ae-b044-e053-0a32095ab044,천사유치원,사립(사인),1992년,지상2층/ 지하1층,302㎡,480㎡,20231,서울특별시 서초구 바우뫼로 99
서울특별시교육청,강남서초교육지원청,1ecec08d-0a07-b044-e053-0a32095ab044,서울서래초등학교병설유치원,공립(병설),2006년,지상3층/ 지하1층,1367㎡,11641㎡,20231,서울특별시 서초구 방배로 260
서울특별시교육청,강남서초교육지원청,1ecec08d-0a08-b044-e053-0a32095ab044,반포성모유치원,사립(법인),1979년,지상2층/ 지하1층,760㎡,20223㎡,20201,서울특별시 서초구 신반포로15길 18
서울특별시교육청,강남서초교육지원청,1ecec08d-0a6a-b044-e053-0a32095ab044,서초유치원,사립(사인),2012년,지상4층/ 지하1층,498㎡,1410㎡,20231,서울특별시 서초구 양재대로2길 100-64
서울특별시교육청,강남서초교육지원청,1ecec08d-0a6d-b044-e053-0a32095ab044,서울언남초등학교병설유치원,공립(병설),2014년,지상2층/ 지하0층,504㎡,87028㎡,20231,서울특별시 서초구 헌릉로8길 42
서울특별시교육청,강남서초교육지원청,1ecec08d-0b99-b044-e053-0a32095ab044,새성민유치원,사립(사인),1983년,지상6층/ 지하2층,515㎡,1030㎡,20231,서울특별시 서초구 효령로 110
서울특별시교육청,강남서초교육지원청,1ecec08d-0b9a-b044-e053-0a32095ab044,새순유치원,사립(사인),1978년,지상1층/ 지하0층,334㎡,367㎡,20231,서울특별시 서초구 서초대로15길 57
서울특별시교육청,강남서초교육지원청,1ecec08d-0e62-b044-e053-0a32095ab044,서울방배초등학교병설유치원,공립(병설),1975년,지상1층/ 지하0층,650㎡,10533㎡,20231,서울특별시 서초구 방배중앙로13길 26
서울특별시교육청,강남서초교육지원청,1fd6777e-1535-e0b0-e053-0a32095ae0b0,예원유치원,사립(사인),2014년,지상5층/ 지하2층,1032㎡,1590㎡,20191,서울특별시 서초구 태봉로2길 21
서울특별시교육청,강남서초교육지원청,7c71b778-6703-48da-ab25-12aa540fccaf,서울양재유치원,공립(단설),2018년,지상4층/ 지하1층,1936㎡,1936㎡,20231,서울특별시 서초구 바우뫼로18길 14
서울특별시교육청,강남서초교육지원청,830ff6c0-a6e8-4d8e-9aee-9c018c1660cf,서울청계숲유치원,공립(단설),2015년,지상4층/ 지하1층,2057㎡,1236㎡,20231,서울특별시 서초구 청계산로11길 14
서울특별시교육청,강남서초교육지원청,c62c929e-a5b4-4cad-89f6-a490272463d9,서울어진유치원,공립(단설),2014년,지상4층/ 지하2층,2121㎡,608㎡,20231,서울특별시 서초구 태봉로2길 21
서울특별시교육청,성동광진교육지원청,1ecec08c-ed19-b044-e053-0a32095ab044,서울마장초등학교병설유치원,공립(병설),2005년,지상4층/ 지하1층,990㎡,18658㎡,20231,서울특별시 성동구 마장로35나길 31
서울특별시교육청,성동광진교육지원청,1ecec08c-f424-b044-e053-0a32095ab044,아이들세상유치원,사립(사인),2000년,지상2층/ 지하0층,559㎡,528㎡,20231,서울특별시 성동구 독서당로 272
서울특별시교육청,성동광진교육지원청,1ecec08c-f507-b044-e053-0a32095ab044,경동유치원,사립(사인),2000년,지상2층/ 지하1층,829㎡,829㎡,20231,서울특별시 성동구 금호로 100
서울특별시교육청,성동광진교육지원청,1ecec08c-f526-b044-e053-0a32095ab044,송곡유치원,사립(법인),1971년,지상2층/ 지하0층,424㎡,1970㎡,20201,서울특별시 성동구 무학로6길 41
서울특별시교육청,성동광진교육지원청,1ecec08c-f8d0-b044-e053-0a32095ab044,성심유치원,사립(법인),1989년,지상2층/ 지하0층,252㎡,966㎡,20231,서울특별시 성동구 무학로10길 21
서울특별시교육청,성동광진교육지원청,1ecec08c-fe09-b044-e053-0a32095ab044,옥수삼성유치원,사립(사인),1994년,지상2층/ 지하1층,564㎡,904㎡,20231,서울특별시 성동구 독서당로 218
서울특별시교육청,성동광진교육지원청,1ecec08d-00be-b044-e053-0a32095ab044,세성유치원,사립(사인),1991년,지상3층/ 지하0층,210㎡,249㎡,20231,서울특별시 성동구 독서당로 434
서울특별시교육청,성동광진교육지원청,1ecec08d-01d5-b044-e053-0a32095ab044,서울용답초등학교병설유치원,공립(병설),2001년,지상2층/ 지하0층,971㎡,4529㎡,20231,서울특별시 성동구 용답25길 1
서울특별시교육청,성동광진교육지원청,1ecec08d-029d-b044-e053-0a32095ab044,서울송원초등학교병설유치원,공립(병설),2008년,지상1층/ 지하0층,2163㎡,6563㎡,20231,서울특별시 성동구 동일로43길 9
서울특별시교육청,성동광진교육지원청,1ecec08d-02a8-b044-e053-0a32095ab044,율화유치원,사립(사인),2003년,지상2층/ 지하1층,406㎡,240㎡,20231,서울특별시 성동구 고산자로2길 35
서울특별시교육청,성동광진교육지원청,1ecec08d-02af-b044-e053-0a32095ab044,서울성수초등학교병설유치원,공립(병설),2002년,지상1층/ 지하0층,528㎡,1056㎡,20231,서울특별시 성동구 아차산로17길 21
서울특별시교육청,성동광진교육지원청,1ecec08d-0433-b044-e053-0a32095ab044,에덴유치원,사립(사인),1999년,지상3층/ 지하2층,1708㎡,884㎡,20231,서울특별시 성동구 행당로 79
서울특별시교육청,성동광진교육지원청,1ecec08d-04bc-b044-e053-0a32095ab044,벧엘유치원,사립(사인),2000년,지상4층/ 지하1층,896㎡,1878㎡,20181,서울특별시 성동구 행당로6길 97
서울특별시교육청,성동광진교육지원청,1ecec08d-04f3-b044-e053-0a32095ab044,무학유치원,사립(사인),1982년,지상3층/ 지하1층,237㎡,237㎡,20191,서울특별시 성동구 무학봉15가길 4
서울특별시교육청,성동광진교육지원청,1ecec08d-0676-b044-e053-0a32095ab044,한양여자대학교부속유치원,사립(법인),1999년,지상3층/ 지하1층,734㎡,3234㎡,20231,서울특별시 성동구 살곶이길 200
서울특별시교육청,성동광진교육지원청,1ecec08d-0725-b044-e053-0a32095ab044,서울경수초등학교병설유치원,공립(병설),1982년,지상2층/ 지하0층,1258㎡,775㎡,20231,서울특별시 성동구 뚝섬로13길 22
서울특별시교육청,성동광진교육지원청,1ecec08d-08e0-b044-e053-0a32095ab044,세인유치원,사립(사인),1986년,지상1층/ 지하1층,293㎡,772㎡,20231,서울특별시 성동구 마장로42길 26
서울특별시교육청,성동광진교육지원청,1ecec08d-08e1-b044-e053-0a32095ab044,솔유치원,사립(사인),1996년,지상2층/ 지하1층,609㎡,704㎡,20191,서울특별시 성동구 무학로 50
서울특별시교육청,성동광진교육지원청,1ecec08d-0ade-b044-e053-0a32095ab044,서울옥수초등학교병설유치원,공립(병설),2013년,지상4층/ 지하0층,806㎡,16189㎡,20231,서울특별시 성동구 금호로1길 25
서울특별시교육청,성동광진교육지원청,1ecec08d-0af9-b044-e053-0a32095ab044,미타유치원,사립(사인),1990년,지상2층/ 지하1층,836㎡,714㎡,20231,서울특별시 성동구 독서당로40길 21
서울특별시교육청,성동광진교육지원청,1ecec08d-0c8d-b044-e053-0a32095ab044,서울경동유치원,공립(단설),2007년,지상2층/ 지하1층,1599㎡,1809㎡,20231,서울특별시 성동구 성수일로 34
서울특별시교육청,성동광진교육지원청,1ecec08d-0d95-b044-e053-0a32095ab044,금호유치원,사립(법인),1969년,지상4층/ 지하0층,399㎡,399㎡,20231,서울특별시 성동구 금호산2길 35
서울특별시교육청,성동광진교육지원청,1ecec08d-0e4b-b044-e053-0a32095ab044,옥수예일유치원,사립(사인),1987년,지상2층/ 지하1층,465㎡,660㎡,20231,서울특별시 성동구 독서당로 191
서울특별시교육청,성동광진교육지원청,1ecec08d-0e4c-b044-e053-0a32095ab044,조은유치원,사립(사인),1998년,지상2층/ 지하1층,496㎡,990㎡,20231,서울특별시 성동구 살곶이길 50
서울특별시교육청,성동광진교육지원청,1ecec08d-0e81-b044-e053-0a32095ab044,서울숭신초등학교병설유치원,공립(병설),2015년,지상1층/ 지하0층,368㎡,704㎡,20231,서울특별시 성동구 마장로 161
서울특별시교육청,성동광진교육지원청,1ecec08d-0f38-b044-e053-0a32095ab044,서울사근초등학교병설유치원,공립(병설),1967년,지상2층/ 지하0층,751㎡,9506㎡,20231,서울특별시 성동구 사근동11길 16
서울특별시교육청,성동광진교육지원청,1ecec08d-0f39-b044-e053-0a32095ab044,서울옥정초등학교병설유치원,공립(병설),2008년,지상1층/ 지하0층,1594㎡,14578㎡,20231,서울특별시 성동구 한림말길 43
서울특별시교육청,성동광진교육지원청,1ecec08d-0f50-b044-e053-0a32095ab044,로사유치원,사립(법인),1971년,지상4층/ 지하0층,560㎡,1040㎡,20231,서울특별시 성동구 성덕정길 23
서울특별시교육청,성동광진교육지원청,442ef88e-43d6-4048-a12d-ed742301b58a,서울동명초등학교병설유치원,공립(병설),1963년,지상2층/ 지하0층,759㎡,6704㎡,20231,서울특별시 성동구 마장로29길 29
서울특별시교육청,성동광진교육지원청,907fd160-25a1-4048-8de4-27e545ebd656,서울금호초등학교병설유치원,공립(병설),1958년,지상2층/ 지하0층,528㎡,707㎡,20231,서울특별시 성동구 무수막길 69
서울특별시교육청,성동광진교육지원청,c86bfe33-312b-465b-ae84-67bdc4e80ab3,서울경일초등학교병설유치원,공립(병설),2004년,지상3층/ 지하0층,264㎡,417㎡,20231,서울특별시 성동구 뚝섬로 332
서울특별시교육청,성동광진교육지원청,f9b5d3fc-3b2c-4803-b37a-481ad5a11f4b,서울무학초등학교병설유치원,공립(병설),2002년,지상2층/ 지하0층,492㎡,612㎡,20231,서울특별시 성동구 무학봉15길 21
